"ensembl_gene_id"	"pval"	"logFC"	"ci.hi"	"ci.lo"	"gene_biotype"	"gene"	"padj"	"contrast"	"model"
"ENSG00000176788"	3.35457543743397e-05	0.297277022121838	0.435006825100613	0.159547219143062	"protein_coding"	"BASP1"	0.000149948125145026	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171476"	1.08388769159128e-08	0.297148354248904	0.455763361090356	0.138533347407451	"protein_coding"	"HOPX"	2.3137307143798e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153956"	0.000134251975538579	0.296735953407135	0.439580943436536	0.153890963377733	"protein_coding"	"CACNA2D1"	0.000459157644149696	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000196141"	7.04046424231666e-09	0.295599671720606	0.466533720710087	0.124665622731125	"protein_coding"	"SPATS2L"	1.65808414940466e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000163848"	4.42662367756354e-05	0.295305671573777	0.480178211396458	0.110433131751095	"protein_coding"	"ZNF148"	0.000188428583803284	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000185049"	7.8836870274665e-08	0.294673046544671	0.47146413388276	0.117881959206581	"protein_coding"	"NELFA"	1.16468543466797e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000205726"	7.07688906057201e-05	0.293995713863515	0.469042222322774	0.118949205404256	"protein_coding"	"ITSN1"	0.000273728764683018	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000224982"	1.27009612902561e-06	0.293550440309913	0.444792516598848	0.142308364020978	"protein_coding"	"TMEM233"	1.10202105236703e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132670"	0.000139450803877008	0.29320544223497	0.460780524372332	0.125630360097608	"protein_coding"	"PTPRA"	0.000471377915029053	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000048707"	0.000118076697549552	0.292542569696596	0.504267759249486	0.0808173801437053	"protein_coding"	"VPS13D"	0.000413219472367325	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000135821"	2.91921974865377e-08	0.292161182915313	0.410088744826375	0.174233621004252	"protein_coding"	"GLUL"	5.41605362750233e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198673"	0.00804207904428981	0.291622793062899	0.487246863664452	0.0959987224613458	"protein_coding"	"FAM19A2"	0.013622223160233	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115307"	5.22166099163811e-10	0.291608430377437	0.443613106468891	0.139603754285984	"protein_coding"	"AUP1"	2.10943874683703e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000187240"	8.00953723634858e-06	0.291281021520766	0.479077161789337	0.103484881252194	"protein_coding"	"DYNC2H1"	4.74826963316136e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000079482"	2.38677519801473e-06	0.290741921504539	0.482411788756772	0.0990720542523069	"protein_coding"	"OPHN1"	1.82071562951936e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000128245"	0.00115378286949572	0.290400590208266	0.461113049644118	0.119688130772413	"protein_coding"	"YWHAH"	0.00266508591496798	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000036530"	6.70623677618885e-11	0.290262642581506	0.444132655652404	0.136392629510607	"protein_coding"	"CYP46A1"	3.70519581884434e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000112531"	3.19946234953126e-06	0.29019912058246	0.462337182819946	0.118061058344973	"protein_coding"	"QKI"	2.31383639021924e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000154027"	5.44760861276336e-07	0.289886844781201	0.424579854036326	0.155193835526077	"protein_coding"	"AK5"	5.5240662775039e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000096384"	0.000900828194008819	0.289741233924244	0.444832684973222	0.134649782875267	"protein_coding"	"HSP90AB1"	0.00217874043333283	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000144771"	2.0093497690624e-09	0.289189622583651	0.437771186147228	0.140608059020073	"protein_coding"	"LRTM1"	6.16333995650121e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165973"	0.00331675114288954	0.289169976374001	0.461519280638523	0.116820672109479	"protein_coding"	"NELL1"	0.00644480684966951	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000005486"	0.000809656057137646	0.289150553431576	0.446793199356092	0.131507907507059	"protein_coding"	"RHBDD2"	0.00199336684578384	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000136052"	3.64115694823381e-06	0.288990137835198	0.489717196705024	0.0882630789653726	"protein_coding"	"SLC41A2"	2.54982789459729e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000173258"	6.70862180842444e-06	0.288305135689942	0.458347074149833	0.118263197230052	"protein_coding"	"ZNF483"	4.13185116954928e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000148634"	2.28865588760459e-06	0.288089206678533	0.474073412817163	0.102105000539904	"protein_coding"	"HERC4"	1.75479187137356e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000138439"	1.01838700712056e-10	0.287755616563237	0.448402058782729	0.127109174343744	"protein_coding"	"FAM117B"	5.17037835912427e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000136531"	0.000164933106163183	0.287151384668016	0.42525090905401	0.149051860282023	"protein_coding"	"SCN2A"	0.000536729042750178	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000129003"	9.38077892541655e-06	0.287006558932409	0.467537654544814	0.106475463320004	"protein_coding"	"VPS13C"	5.3643206122968e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000171033"	0.000239728363861992	0.286805973478338	0.449947323570867	0.123664623385809	"protein_coding"	"PKIA"	0.000729278917432796	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000101199"	5.85316920692561e-06	0.28679849392566	0.428409705363324	0.145187282487996	"protein_coding"	"ARFGAP1"	3.71458728216546e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000178974"	9.50180474275503e-06	0.286418209219222	0.47086423211915	0.101972186319293	"protein_coding"	"FBXO34"	5.41293107180147e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198919"	1.31563005138078e-05	0.286360910075452	0.495706792721609	0.0770150274292945	"protein_coding"	"DZIP3"	7.04607569926957e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000156011"	0.00329774131578505	0.28505528765679	0.452626642253621	0.11748393305996	"protein_coding"	"PSD3"	0.00641284374917414	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000125505"	1.02597727679544e-09	0.284877266297063	0.438635966983286	0.131118565610841	"protein_coding"	"MBOAT7"	3.63598007411857e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153914"	2.28575826857073e-07	0.284737379953411	0.451455552164047	0.118019207742775	"protein_coding"	"SREK1"	2.79271343577894e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000170315"	6.17809689125413e-05	0.284690446674156	0.446017252614543	0.123363640733768	"protein_coding"	"UBB"	0.000246901869777902	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000084764"	3.41593786359624e-06	0.284460143389625	0.437399262934903	0.131521023844347	"protein_coding"	"MAPRE3"	2.41461496773868e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000038382"	0.000899064159408652	0.284187234664287	0.436188957170599	0.132185512157975	"protein_coding"	"TRIO"	0.00217570631040149	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000139163"	0.00019333824222219	0.284127121289542	0.449347202800008	0.118907039779076	"protein_coding"	"ETNK1"	0.000614267886705089	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000114757"	0.000144945738641536	0.284029460087142	0.461837266163247	0.106221654011037	"protein_coding"	"PEX5L"	0.000486215303639511	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000196569"	0.000200086440263076	0.283997246867424	0.443315317171646	0.124679176563203	"protein_coding"	"LAMA2"	0.000630112955631498	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000075790"	1.45181396122659e-07	0.283882254117022	0.460605244997152	0.107159263236891	"protein_coding"	"BCAP29"	1.89720523559245e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000169764"	1.57276060911065e-06	0.282944569092201	0.476112198798346	0.089776939386056	"protein_coding"	"UGP2"	1.3101688710485e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000018236"	3.61695537897143e-08	0.282021685075815	0.405182520251194	0.158860849900436	"protein_coding"	"CNTN1"	6.4098591315074e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000147099"	0.000368688389191228	0.281925863866517	0.457914335150188	0.105937392582845	"protein_coding"	"HDAC8"	0.00104108401216944	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000106536"	0.0021588738364132	0.281111378131882	0.46127349603861	0.100949260225154	"protein_coding"	"POU6F2"	0.004502297531726	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000023287"	2.15484856786387e-09	0.280771677183266	0.456546833578314	0.104996520788218	"protein_coding"	"RB1CC1"	6.3746189523343e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115840"	0.000108291210786505	0.280763534151351	0.465027485899275	0.0964995824034257	"protein_coding"	"SLC25A12"	0.000383639866973029	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000183230"	0.0207815564697535	0.280637065694724	0.486257515041915	0.0750166163475334	"protein_coding"	"CTNNA3"	0.0303091256431926	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102471"	0.000260726562742841	0.280509108694028	0.461701879731194	0.0993163376568613	"protein_coding"	"NDFIP2"	0.000781451692241607	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000197106"	0.00031944763091322	0.279639288763201	0.428514646288351	0.130763931238051	"protein_coding"	"SLC6A17"	0.000923914356690505	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000099204"	1.95920314114295e-07	0.279612215415312	0.46597702819492	0.0932474026357044	"protein_coding"	"ABLIM1"	2.45352286807253e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000116539"	0.000441377638465059	0.279157210237146	0.438392506283998	0.119921914190294	"protein_coding"	"ASH1L"	0.00121173239876743	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000113387"	2.11174804549398e-05	0.279114877749493	0.45515969928078	0.103070056218206	"protein_coding"	"SUB1"	0.000103036849440531	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115423"	2.11072943244084e-06	0.278916823230026	0.467263168339734	0.090570478120318	"protein_coding"	"DNAH6"	1.64182411546174e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000110328"	0.000342978568935321	0.278727427983047	0.449585896649528	0.107868959316565	"protein_coding"	"GALNT18"	0.000979901508357416	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000073803"	0.000568681216302364	0.278123210601112	0.464879917366056	0.0913665038361682	"protein_coding"	"MAP3K13"	0.00149408065010348	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000100478"	9.41964210060098e-11	0.277968708747771	0.42594506833141	0.129992349164133	"protein_coding"	"AP4S1"	4.87356434493493e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198707"	5.17468656210219e-05	0.277825991984025	0.475396963060963	0.0802550209070866	"protein_coding"	"CEP290"	0.000214347270273627	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000102921"	1.12413271904212e-10	0.276752967510393	0.43294975366685	0.120556181353936	"protein_coding"	"N4BP1"	5.63115550058834e-09	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115504"	0.000834491000763223	0.276034848830889	0.437159591327298	0.11491010633448	"protein_coding"	"EHBP1"	0.00204312980766858	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000134343"	0.00309388981970429	0.275419129088812	0.469219146170365	0.0816191120072589	"protein_coding"	"ANO3"	0.00608125754745324	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000250067"	4.57009967021088e-09	0.275346671182189	0.416894563669324	0.133798778695053	"protein_coding"	"YJEFN3"	1.16801799054301e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000078403"	0.000309458882912338	0.275182981628625	0.460966917100688	0.089399046156563	"protein_coding"	"MLLT10"	0.000900885425955902	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000007168"	0.000134791880903876	0.274791281188456	0.469478423879294	0.0801041384976169	"protein_coding"	"PAFAH1B1"	0.000460375542323511	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000060749"	6.95486362670762e-13	0.274730535502705	0.440226154340289	0.109234916665122	"protein_coding"	"QSER1"	6.6435889569318e-11	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000196865"	2.05420389392383e-09	0.274626857975799	0.439770947706393	0.109482768245204	"protein_coding"	"NHLRC2"	6.22390647538052e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000169851"	0.000593543431423872	0.274409013146967	0.450988699682311	0.0978293266116242	"protein_coding"	"PCDH7"	0.00154535181695044	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000068903"	4.60325095507706e-08	0.274196143255253	0.426883907491535	0.12150837901897	"protein_coding"	"SIRT2"	7.70352509497751e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000100784"	0.00111434985532885	0.274137837758089	0.466203327061097	0.0820723484550813	"protein_coding"	"RPS6KA5"	0.00258884557613804	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000149311"	4.43557441437667e-06	0.274030396881389	0.454362854269702	0.0936979394930766	"protein_coding"	"ATM"	2.9663081458646e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000111605"	8.07145940970925e-08	0.273977900573179	0.453274782252575	0.094681018893783	"protein_coding"	"CPSF6"	1.18224066285683e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000140262"	8.92398512992258e-07	0.273891874887651	0.465955222178991	0.0818285275963115	"protein_coding"	"TCF12"	8.23769339880077e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000105662"	5.74211872228644e-08	0.273843218642103	0.429342933952991	0.118343503331214	"protein_coding"	"CRTC1"	9.15955022594611e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166342"	0.000144687600099839	0.273443003510549	0.454594864111697	0.0922911429094019	"protein_coding"	"NETO1"	0.00048556615772675	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000167680"	2.01501222962649e-07	0.272949435322145	0.407888311785978	0.138010558858312	"protein_coding"	"SEMA6B"	2.50675528036646e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000184524"	4.90241080374137e-05	0.272791989491905	0.42683045381699	0.118753525166819	"protein_coding"	"CEND1"	0.000205218466737118	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000187514"	0.000570473011640072	0.272274212140738	0.429119918599374	0.115428505682102	"protein_coding"	"PTMA"	0.00149767177249655	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000170579"	2.0897860675161e-05	0.272033764278378	0.394682477411172	0.149385051145584	"protein_coding"	"DLGAP1"	0.00010236409720545	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000120658"	0.000932622900052049	0.271676173433032	0.449604028940028	0.0937483179260351	"protein_coding"	"ENOX1"	0.00224175574887751	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000107679"	0.000561213659987749	0.271552851913304	0.451300854027874	0.0918048497987345	"protein_coding"	"PLEKHA1"	0.00147963489163086	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000126777"	7.22553758684165e-05	0.270988159026473	0.454100470154566	0.0878758478983806	"protein_coding"	"KTN1"	0.000278281339966828	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000140391"	5.35177580397312e-07	0.270938297899423	0.416951475914239	0.124925119884608	"protein_coding"	"TSPAN3"	5.44894896897751e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000182150"	2.11070368715602e-09	0.270659434053029	0.447569939502627	0.0937489286034316	"protein_coding"	"ERCC6L2"	6.34159904537448e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000163939"	1.28130599480204e-05	0.270292864461699	0.448554205332952	0.0920315235904455	"protein_coding"	"PBRM1"	6.90655182564025e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000174485"	0.000210192044742792	0.269879316333162	0.445439394885482	0.0943192377808415	"protein_coding"	"DENND4A"	0.000653988829895379	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000134982"	0.000236837358211563	0.269604982861408	0.462163083326953	0.0770468823958617	"protein_coding"	"APC"	0.000722202772296539	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115966"	2.52539582677454e-08	0.269221854010824	0.446538686672315	0.0919050213493326	"protein_coding"	"ATF2"	4.81619904629033e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000198797"	0.00244954430658616	0.268886952028391	0.452379649428704	0.0853942546280781	"protein_coding"	"BRINP2"	0.00502755419822136	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000182168"	0.00310854181131973	0.267787581966743	0.446183751458824	0.0893914124746611	"protein_coding"	"UNC5C"	0.00610479137325138	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166377"	1.08036902749672e-05	0.267559789614286	0.451603204971731	0.0835163742568405	"protein_coding"	"ATP9B"	6.02687589815449e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000184545"	4.27788203133425e-12	0.267475776226978	0.389010205731777	0.145941346722179	"protein_coding"	"DUSP8"	3.42452689159568e-10	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000100263"	2.41362464186333e-06	0.26698843257779	0.390073914251439	0.14390295090414	"protein_coding"	"RHBDD3"	1.83376901506178e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000152910"	1.28679368222115e-06	0.266746809781626	0.426732257638442	0.106761361924809	"protein_coding"	"CNTNAP4"	1.11393637421771e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000082293"	0.000744121861720981	0.26669814596651	0.443410708372749	0.0899855835602712	"protein_coding"	"COL19A1"	0.00186129549566293	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000128989"	0.00683459762377548	0.266550625579222	0.439301193210095	0.0938000579483484	"protein_coding"	"ARPP19"	0.011840979144055	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115839"	0.000375178577283159	0.266498553164901	0.454126603836334	0.0788705024934676	"protein_coding"	"RAB3GAP1"	0.00105702730772616	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000179832"	1.00955295837443e-07	0.266346605387212	0.424790662823101	0.107902547951322	"protein_coding"	"MROH1"	1.40999645524636e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000108953"	0.000654412371978106	0.266138092591286	0.43277755114096	0.0994986340416127	"protein_coding"	"YWHAE"	0.00167574693790055	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000214960"	0.00391215054221984	0.265564275519818	0.440416405803773	0.0907121452358632	"protein_coding"	"ISPD"	0.00735633112468466	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000113742"	0.00523837156308152	0.265410425636606	0.427416109205298	0.103404742067914	"protein_coding"	"CPEB4"	0.00943233259645208	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000165487"	0.000125924155463558	0.264886303113353	0.45370715728074	0.0760654489459662	"protein_coding"	"MICU2"	0.000434632110313815	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000176658"	0.0112627008641005	0.263788068517654	0.46074434668685	0.066831790348458	"protein_coding"	"MYO1D"	0.0180554654842328	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000107518"	2.80821691142454e-08	0.263469645550259	0.390512553499371	0.136426737601146	"protein_coding"	"ATRNL1"	5.275235468111e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000009954"	3.32539129220938e-10	0.26303229384707	0.419403587378169	0.106661000315972	"protein_coding"	"BAZ1B"	1.45273198660822e-08	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132849"	2.25414751846345e-05	0.262761858422432	0.445858982986159	0.0796647338587059	"protein_coding"	"PATJ"	0.000108510475443938	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000153707"	8.34314912361318e-07	0.262685607316299	0.408969301621226	0.116401913011372	"protein_coding"	"PTPRD"	7.79731623318774e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000115355"	0.00126475205613309	0.262494619271027	0.408894916284504	0.11609432225755	"protein_coding"	"CCDC88A"	0.00288095621023835	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000145241"	3.40478594472609e-06	0.262418399629419	0.423636764677481	0.101200034581356	"protein_coding"	"CENPC"	2.41126876424805e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000166313"	6.33232193212977e-08	0.262308852962058	0.419028867989393	0.105588837934724	"protein_coding"	"APBB1"	9.79034300370846e-07	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000170921"	0.000159231627921559	0.262048086566571	0.399882003897445	0.124214169235698	"protein_coding"	"TANC2"	0.000522246378089303	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000007001"	2.15855209609652e-07	0.261973453155291	0.440034798683325	0.0839121076272565	"protein_coding"	"UPP2"	2.65891154919168e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132466"	0.00362412549348104	0.261372908762116	0.425955618397419	0.0967901991268122	"protein_coding"	"ANKRD17"	0.00693094399542288	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000088899"	1.92592867387301e-07	0.261089196069946	0.420257797326115	0.101920594813776	"protein_coding"	"LZTS3"	2.4240247999132e-06	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000145996"	0.00210886143808782	0.260840193113397	0.441546476171902	0.0801339100548911	"protein_coding"	"CDKAL1"	0.00442254670549592	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000132424"	0.000173914550071029	0.260031173783019	0.424665341986354	0.0953970055796833	"protein_coding"	"PNISR"	0.00055989457122267	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000164985"	1.15229923367156e-06	0.259993028110183	0.434932013081826	0.0850540431385402	"protein_coding"	"PSIP1"	1.01624136640941e-05	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
"ENSG00000179603"	0.00312657523595414	0.259705793851688	0.446296403478008	0.0731151842253676	"protein_coding"	"GRM8"	0.00613076365421696	"groupLow"	"~group+individual+cngeneson+sex+age+PMI+RIN+seqdate+pc_mito"
